"logFC"	"logCPM"	"PValue"	"FDR"
-4.94601468104549	2.35948081802953	3.23096056900313e-05	0.022357973327284
3.1466294239783	5.84005765870173	3.46224861712456e-05	0.0237571353639753
7.86315311160831	3.04487340274656	3.56804979318428e-05	0.0242790921552052
-4.29992831359961	3.68943130030373	3.59784514253068e-05	0.0242795078606069
-3.56046511790372	4.46079130110776	3.68719656720422e-05	0.0246785275159886
2.91029197406984	9.19939319185516	3.7537423304173e-05	0.0248100009015953
3.27206117585623	4.95746879028197	3.76760775432958e-05	0.0248100009015953
-3.64734386698502	4.37349357311456	3.79854768191007e-05	0.0248136328773093
5.20358214374432	3.08108115455111	3.88700910579674e-05	0.0249916321680183
-4.911364371824	3.21678103266863	3.88700910579674e-05	0.0249916321680183
3.10611196672158	6.04826839753693	4.06384702364874e-05	0.0258333423189519
3.18777428675585	5.80163400603039	4.08119669235784e-05	0.0258333423189519
4.56301127742966	3.62741517993159	4.203367577386e-05	0.0259734731845005
3.11521678865287	5.42020059410707	4.25760454573166e-05	0.0259734731845005
2.95482460415736	7.67557322185933	4.29240138025403e-05	0.0259734731845005
-3.74307371698715	4.33504839767672	4.3146724515436e-05	0.0259734731845005
-2.9285277849073	7.56841884980867	4.33355897332224e-05	0.0259734731845005
-3.53221425624043	4.82044125433341	4.33638755682907e-05	0.0259734731845005
3.00148699859634	6.50577289308981	4.35786055747461e-05	0.0259734731845005
2.93957143609042	7.71033807585773	4.371734302034e-05	0.0259734731845005
3.08011224567228	5.96960944244244	4.38961398501141e-05	0.0259734731845005
-3.02070663181222	6.11376417466878	4.43763067147167e-05	0.0260686857898575
7.80681741233106	3.06160312517433	4.53238757512601e-05	0.0263122204973541
-2.89004973189757	8.52862546289407	4.54353449283808e-05	0.0263122204973541
5.160657145277	3.26162762535097	4.6924325382676e-05	0.0269596015560488
2.87217898161663	8.76925139556076	4.72135573144936e-05	0.0269596015560488
3.80682504905725	3.68148254381818	4.85125899875822e-05	0.0275089967738613
-2.88371186499134	7.85528056960093	5.0551945201279e-05	0.0284677178304168
3.21916673096497	4.80543468347006	5.14925602962354e-05	0.0287988014451309
3.53069168084686	4.72966716102844	5.24687436115846e-05	0.029145137820435
3.46507078898015	4.47649026713616	5.42397561117882e-05	0.0297244784248864
3.46507078898015	4.03905398658366	5.42397561117882e-05	0.0297244784248864
2.96023251490543	7.08207006278814	5.52352292503322e-05	0.0300682176295725
5.11641571637057	2.97925142307997	5.68506249828575e-05	0.0303674013152355
5.11641571637057	3.35259644575636	5.68506249828575e-05	0.0303674013152355
-4.18242276574478	3.52169905797594	5.77951239982508e-05	0.0303674013152355
3.93744763116132	3.50511947851898	5.77951239982508e-05	0.0303674013152355
7.74819215675744	2.6766476531261	5.79138412377211e-05	0.0303674013152355
-3.27284985389502	4.59068250179498	5.80162219726501e-05	0.0303674013152355
-2.98921846712391	6.03303312998162	5.85630024114898e-05	0.0304354334601742
3.17346360235783	4.95037376596983	5.88916598702776e-05	0.0304354334601742
3.56532857965146	4.02972115339452	6.2373274829843e-05	0.032032011045477
-2.8178968643354	8.84725148806635	6.30856086315588e-05	0.0321953460800621
3.64006225998235	3.5711053980576	6.76615968051854e-05	0.034316196814456
5.07077455045051	3.10638631405648	6.91331674174254e-05	0.0348461036140116
3.54071371654622	4.19683304127673	6.97257315190669e-05	0.0349291693692602
3.150199130927	4.89236930026455	7.10664957123817e-05	0.0353837482158203
-3.35661024944405	4.45024307239256	7.16790574683363e-05	0.0354724450762242
-2.95287118065158	6.66488283164841	7.25134774696405e-05	0.0355149517562032
-3.10280395772911	5.10952645495409	7.26348287708767e-05	0.0355149517562032
2.83202372944522	7.57589315629809	7.44151854839884e-05	0.0359768320848647
7.68708333097684	2.13096716310518	7.4460653019927e-05	0.0359768320848647
-3.32808003940684	4.52710796749159	7.76434527687895e-05	0.036872921557852
3.0953111654796	5.56924829602734	7.76568125302903e-05	0.036872921557852
2.89401071289426	6.8156121718953	7.76790807265227e-05	0.036872921557852
3.35587932118832	4.5883842288055	7.81215532362794e-05	0.036872921557852
-4.11987451075305	2.92597059518095	8.02885194304251e-05	0.0374460218560786
3.86172236935564	3.38859168344705	8.02885194304251e-05	0.0374460218560786
2.75073198377978	11.0617448994536	8.09561840878042e-05	0.0374460218560786
2.78630559974092	8.19752996574418	8.16525425224036e-05	0.0374460218560786
3.04949005054766	5.51831281027365	8.20872930284499e-05	0.0374460218560786
2.98575035439738	5.62610661669503	8.20872930284499e-05	0.0374460218560786
2.91939475058013	6.12513851621679	8.30011481578829e-05	0.0375316930844373
2.75730838631698	9.6660152583587	8.31943720321249e-05	0.0375316930844373
-3.313600530414	4.33518073278812	8.41565724368844e-05	0.0376570248417739
5.02364217410014	2.93305640978218	8.43945324357924e-05	0.0376570248417739
3.71190195440978	4.13902551468135	8.52291261159916e-05	0.0378227407228331
3.44203547591975	4.32874530030663	8.7023470555265e-05	0.0384102783145414
-3.19893639609683	4.42244416785767	8.80792873757414e-05	0.0385802599076877
-3.06848061920803	5.31171043396475	8.83535436009747e-05	0.0385802599076877
-2.79291827512389	7.44979734699165	8.99607161094255e-05	0.0390730972016763
-3.01062951976418	5.62676332564188	9.2214851767361e-05	0.0398402313283802
2.81795566089217	6.20242210275587	9.45373203692264e-05	0.0400979693845932
4.37593077061822	3.70753614501495	9.50166342382029e-05	0.0400979693845932
-4.08755316531418	3.21199156960187	9.50166342382029e-05	0.0400979693845932
3.82231510272519	3.14750804996676	9.50166342382029e-05	0.0400979693845932
7.62327116507944	2.12192172427148	9.63608450846118e-05	0.0400979693845932
7.62327116507944	2.33929106806583	9.63608450846118e-05	0.0400979693845932
3.41899321145638	3.50552627650281	9.6584803334045e-05	0.0400979693845932
3.46424429410019	4.11834539642887	9.8130496377712e-05	0.0400979693845932
3.55452246305497	4.06130129901872	9.90739647968148e-05	0.0400979693845932
-3.97461070353095	3.57089836237699	9.90739647968148e-05	0.0400979693845932
-3.97461070353095	3.65589649409948	9.90739647968148e-05	0.0400979693845932
-3.95041920710949	3.54399541775251	9.90739647968148e-05	0.0400979693845932
2.75887172798199	8.01850273559057	9.91952705368663e-05	0.0400979693845932
3.39557694173153	3.91022280699531	0.000107310678925825	0.0429532033710207
3.39557694173153	3.99449260634294	0.000107310678925825	0.0429532033710207
2.78168056081031	7.0108701100615	0.000108336569861879	0.0430891421176695
2.86178470149292	6.54740457947419	0.000108865193783673	0.0430891421176695
-3.16050933995414	4.43565273994337	0.000109233389484509	0.0430891421176695
2.8239278200816	7.02961724020004	0.000111800077745244	0.0436615089059877
2.77129244967385	7.19060653105094	0.00011272197755556	0.0436615089059877
-4.05449108350492	2.90732245876464	0.000112764799798596	0.0436615089059877
3.21452267024871	4.78844499689757	0.000112823199793808	0.0436615089059877
-2.8289647399862	5.99959986329273	0.000114360268506906	0.044047583608167
2.91500016723378	5.83835510009391	0.000115586809809218	0.0442590875819546
2.75527054876987	7.36627450052184	0.000116894814359744	0.0442590875819546
2.77254785334766	6.88908587209268	0.000116928338243258	0.0442590875819546
-2.726959820633	8.07212471306467	0.000117077495777383	0.0442590875819546
3.37177432498509	3.98830098933562	0.000119356989454372	0.0449128800640403
3.04774614588079	4.80743012482696	0.000121623524385617	0.0455558205674658
-3.08897140408961	4.83404677807728	0.000124169939764729	0.046183296018497
-7.51061388557522	2.27796646634917	0.000125561101170857	0.046183296018497
-7.51061388557522	2.4295324636939	0.000125561101170857	0.046183296018497
-7.51061388557522	2.21162366209264	0.000125561101170857	0.046183296018497
2.79832617952721	6.52190284825778	0.000126682444945867	0.0463867939105595
4.33541679248578	3.18988529185839	0.000134219518227546	0.0484942246056207
-4.0206535151707	3.46011016825673	0.000134219518227546	0.0484942246056207
3.78180112459275	3.45808017302357	0.000134219518227546	0.0484942246056207
-2.89378259410141	5.50286119824554	0.000140932424736696	0.0506953178056162
2.87519277949252	4.8073308178546	0.00014326033735758	0.0513066791532157
2.76784480642559	6.26504871675633	0.000147149915870547	0.0524695475127051
4.87223597587842	2.99974420178281	0.000157376481949378	0.0550078484987697
4.87223597587842	2.91744915704551	0.000157376481949378	0.0550078484987697
-4.59937798233211	2.50829892667076	0.000157376481949378	0.0550078484987697
-4.59937798233211	2.71944644369764	0.000157376481949378	0.0550078484987697
3.38349366122824	4.24750371845697	0.000157636844635504	0.0550078484987697
4.29373214056393	3.1784515767092	0.000160239070364784	0.0553317174658375
2.98575995053484	5.19571357074804	0.000160835985086982	0.0553317174658375
7.48649916964734	1.73870788899486	0.00016479894528675	0.0553317174658375
7.48649916964734	2.31722890576815	0.00016479894528675	0.0553317174658375
7.48649916964734	2.51828829929984	0.00016479894528675	0.0553317174658375
7.48649916964734	2.71216528613072	0.00016479894528675	0.0553317174658375
7.48649916964734	2.08024110990065	0.00016479894528675	0.0553317174658375
-7.45204980139205	2.7337762528579	0.00016479894528675	0.0553317174658375
-7.45204980139205	1.86840007412596	0.00016479894528675	0.0553317174658375
-3.45979450595751	3.91392624602643	0.000165341241340571	0.0553317174658375
-3.84938042684792	3.13386221861194	0.000168570590264378	0.0559537867806414
3.43195852579097	3.51403855581982	0.000168570590264378	0.0559537867806414
-3.34118279585598	4.41387357679994	0.000171134443120472	0.0563467054556537
3.2528773816952	4.30684220836132	0.000171134443120472	0.0563467054556537
-2.66364993071338	7.39230817882019	0.000175090209262737	0.0574176346881477
2.94154334877176	5.13241903659944	0.000177692243139028	0.0574766526014355
3.35554016214941	3.79300917497375	0.00017808576459694	0.0574766526014355
3.35554016214941	3.89799725844832	0.00017808576459694	0.0574766526014355
3.35554016214941	4.14979506359682	0.00017808576459694	0.0574766526014355
-3.16020272327707	4.24475271245491	0.000178982364593631	0.05753860228698
-2.60488046826386	9.33709463072448	0.000182079303456747	0.058304649112787
3.27243089551943	4.07198508689451	0.000184741489710152	0.0587044953013118
2.96983813772706	5.24052076769051	0.000185484780941013	0.0587044953013118
-2.99826241680758	4.26616049335507	0.000185484780941013	0.0587044953013118
-3.00225650808893	4.83663073880823	0.000188859122546071	0.0595416666081059
4.25080714209661	3.2569729416633	0.000191900543227432	0.060036930487494
-3.95050015072089	3.04016277572938	0.000191900543227432	0.060036930487494
-4.55517139699768	2.8974271069552	0.000195423543519558	0.0609057612446165
3.0732257301665	4.33659661355846	0.000198398975702781	0.0615979785589757
2.67203320184951	6.99865694137128	0.000199559705554935	0.0617236657465463
-2.83940329193788	5.03784529718462	0.000201018199571396	0.0618489152523841
3.32703431940216	3.98889671003911	0.000201479535327098	0.0618489152523841
2.72905246958982	6.15053797864376	0.000211564388652144	0.0645691235705119
-3.21433822223148	4.05912994608138	0.000212046570562295	0.0645691235705119
2.88621869921058	5.55065217553871	0.000212713174214288	0.0645691235705119
7.41292193512292	1.75478252825567	0.000217959895379251	0.0649544352452289
7.41292193512292	2.39983087850167	0.000217959895379251	0.0649544352452289
7.41292193512292	2.3552381563597	0.000217959895379251	0.0649544352452289
7.41292193512292	2.34448537713366	0.000217959895379251	0.0649544352452289
-7.39100743750211	2.26965995778461	0.000217959895379251	0.0649544352452289
-3.79607727048614	3.34158960339179	0.000222230629542814	0.0658808989135154
2.72152917551444	6.27229064907885	0.000222682359930565	0.0658808989135154
2.58970774711906	8.03593839827132	0.00022388993419077	0.065999034571651
2.90291039050851	4.71924660131615	0.000229483381168852	0.0666218028625566
4.20656571319018	3.04041379397394	0.000230560867986034	0.0666218028625566
4.20656571319018	3.27908335868096	0.000230560867986034	0.0666218028625566
4.20656571319018	3.52856639544274	0.000230560867986034	0.0666218028625566
-3.87676032608247	3.163562735613	0.000230560867986034	0.0666218028625566
3.22007026682676	3.93973494188202	0.000231473153078377	0.0666218028625566
2.68033747864652	6.47813028523317	0.000232259964935966	0.0666218028625566
-3.11081187423742	4.35074271237239	0.000233105807931554	0.0666218028625566
3.13067932323986	4.23687432285917	0.000233345607968786	0.0666218028625566
-2.79480216215974	5.4949872561677	0.000235161446246905	0.0669062992797597
-2.91839520193913	4.94533087408541	0.000239970394161819	0.0677333586088074
4.81801770120016	2.91619587680108	0.000243816735867594	0.0677333586088074
4.81801770120016	2.66608235038359	0.000243816735867594	0.0677333586088074
4.81801770120016	3.15824961415994	0.000243816735867594	0.0677333586088074
-4.50956731359438	2.47215912520036	0.000243816735867594	0.0677333586088074
-4.50956731359438	2.8246420082305	0.000243816735867594	0.0677333586088074
2.88688266490709	5.20314047646634	0.000243874930267459	0.0677333586088074
2.88716237703644	4.65429428257515	0.000245978384149667	0.0680859829075969
-2.83551554212467	5.07342543910449	0.000247451023051542	0.0682622070516001
-2.56309705961506	8.22883775016347	0.000248984355888807	0.0684539312461298
3.08759197193539	4.29342825135957	0.000254949491047844	0.0696463044342454
3.3665369914923	3.90664012037315	0.00025588012161256	0.0696463044342454
3.3665369914923	3.22621046779172	0.00025588012161256	0.0696463044342454
-3.2633253906176	3.54590674846083	0.000258681175224541	0.0697243119411604
3.26827515370506	4.34547746524794	0.000259049405437606	0.0697243119411604
3.26827515370506	3.74330537350505	0.000259049405437606	0.0697243119411604
-3.37381486769546	3.61706646856904	0.000259582277020547	0.0697243119411604
-2.89622296791826	5.72272008656891	0.00027051692821007	0.072304926575223
2.90597109632909	4.61892611297678	0.000270960841736798	0.072304926575223
-2.53448509600386	8.73616535643657	0.000271863303072197	0.072309439779675
-2.64793645268813	6.23610802042908	0.000274464647597112	0.0725863697749108
4.16092454727011	3.01679098405281	0.000277936388805081	0.0725863697749108
-3.83842710827168	3.04096231055509	0.000277936388805081	0.0725863697749108
2.58646189621571	7.28102759437665	0.000280294160855331	0.0725863697749108
-2.86297173326857	4.90063442092906	0.000282840868480028	0.0725863697749108
2.87124056422867	4.68713863525898	0.000283004176473759	0.0725863697749108
2.83253333011354	4.88194692613925	0.000287366951601054	0.0725863697749108
3.13379944096737	3.94159138375813	0.000287576300088661	0.0725863697749108
-2.63809363934858	6.4004205368817	0.000288245294564001	0.0725863697749108
2.61147848424336	7.14493720870042	0.000290351820617861	0.0725863697749108
7.3353896629344	2.36367723190654	0.000290613193839001	0.0725863697749108
7.3353896629344	2.13551932042722	0.000290613193839001	0.0725863697749108
7.3353896629344	1.9390994197609	0.000290613193839001	0.0725863697749108
-7.32726774135183	2.45954695955209	0.000290613193839001	0.0725863697749108
-7.32726774135183	3.33270804641999	0.000290613193839001	0.0725863697749108
3.42321018938839	3.08283191766127	0.000291391498341904	0.0725863697749108
3.42321018938839	2.82836074546806	0.000291391498341904	0.0725863697749108
3.42321018938839	3.63606240008093	0.000291391498341904	0.0725863697749108
-3.35149475946205	3.69073824486406	0.000291475321493392	0.0725863697749108
3.19315963402865	4.03638521220343	0.000291475321493392	0.0725863697749108
-2.67616446607925	5.69641112365698	0.000292974925203494	0.0725863697749108
-2.95133554947328	4.65789117334562	0.000293350095226508	0.0725863697749108
2.88784931444787	5.30831771305437	0.000293350095226508	0.0725863697749108
2.66866582956517	5.97383415797041	0.000296233000049218	0.0728893465223256
2.66472960426951	5.5857102226644	0.000296359843799058	0.0728893465223256
2.73257443768216	5.2345554108631	0.000300458518455071	0.0736754964698163
-2.87370465149741	4.98196627326426	0.000305372988718013	0.0746563814184712
-2.75094147715402	4.9525128722382	0.000310594858990892	0.0757063379429889
2.53025235407005	7.72644527262903	0.000317308466441902	0.077112567938433
-2.97621908908066	4.44390313217905	0.000325978706714047	0.0788398525840924
2.70571747894575	5.53719979826419	0.000326347072113444	0.0788398525840924
-2.67446671589845	5.55268037681247	0.000329650228574366	0.0794029186260763
2.83571220750798	4.49884400072663	0.000334811846211145	0.0798051950451393
3.20702081585486	3.91840786964111	0.000335144335939897	0.0798051950451393
4.11379217091974	2.97466550875198	0.000336207055238845	0.0798051950451393
-3.79904748859981	2.99464919951013	0.000336207055238845	0.0798051950451393
-3.79904748859981	3.38988163289575	0.000336207055238845	0.0798051950451393
-2.61070817831418	5.99866624069802	0.000339066646047736	0.0802506869073271
-3.71223754691992	4.0445740024459	0.000341232996525898	0.0805300009575786
-3.10350298365277	4.19865211200343	0.000345287290162535	0.0812519702542415
2.82239287670525	5.0968393176683	0.000350498014855473	0.0820510930231116
2.6975592907476	5.32189351264463	0.000350692933256579	0.0820510930231116
2.59004796604212	6.1224815653969	0.000358203660132234	0.0835689139088502
2.76171426529151	5.2383679390894	0.000368607042347976	0.0851788759860904
3.13778398079512	5.03301823240866	0.000368942350903677	0.0851788759860904
3.13778398079512	4.15228204574492	0.000368942350903677	0.0851788759860904
2.62264426644657	5.90838389187259	0.000369277106105885	0.0851788759860904
2.58840788600753	6.3341726092351	0.000372517709211114	0.085684319846855
2.58274163285437	6.37725437712701	0.000382043405259268	0.0860182910469394
3.17538992703686	3.44142729816776	0.000382126674463761	0.0860182910469394
3.17538992703686	3.72388623807144	0.000382126674463761	0.0860182910469394
3.17538992703686	3.68409191279292	0.000382126674463761	0.0860182910469394
-4.41379241088955	2.62946131283798	0.00038525294388571	0.0860182910469394
-4.41379241088955	2.9890845543793	0.00038525294388571	0.0860182910469394
-4.36341007982668	2.28101022645345	0.00038525294388571	0.0860182910469394
-4.36341007982668	2.96103933241035	0.00038525294388571	0.0860182910469394
-2.77053163797374	4.7355083858773	0.000390158542448127	0.0860182910469394
-7.26058126936304	2.31603882364747	0.00039082463999038	0.0860182910469394
7.25345288356852	2.51420665441515	0.00039082463999038	0.0860182910469394
7.25345288356852	2.24014525104528	0.00039082463999038	0.0860182910469394
7.25345288356852	2.04082719170123	0.00039082463999038	0.0860182910469394
7.25345288356852	2.73361213744974	0.00039082463999038	0.0860182910469394
7.25345288356852	1.62342777002904	0.00039082463999038	0.0860182910469394
7.25345288356852	2.32541162377973	0.00039082463999038	0.0860182910469394
2.44267646162627	10.6309346574703	0.000395105718442771	0.086526956762857
3.26248177531859	3.65745536770783	0.000395255096106125	0.086526956762857
2.46313665171124	8.43079600986233	0.000399937012053905	0.0872147849112781
-2.7360744814273	5.14494350398475	0.000400533272202918	0.0872147849112781
-2.98853243149232	4.29264021209951	0.000403737907220705	0.087678773441773
-2.89002494355568	4.7755429686208	0.000405475977629826	0.0878226550487093
-3.06458136573697	4.12725209161403	0.000422388314789428	0.0910029494568093
3.01540916656455	4.28067143830571	0.000422388314789428	0.0910029494568093
2.49271787159849	7.36995673879156	0.000426315006026457	0.0916072416239219
-2.52615981307203	6.67632461612682	0.000431034546869029	0.0923782832666419
2.90787641056154	4.59055454716087	0.000440345676885861	0.0939482249022053
-2.97018612020212	3.63801304071651	0.00044370647124276	0.0939482249022053
2.45120771149276	7.9996870038814	0.000443950436268886	0.0939482249022053
-3.13804511311658	3.76923092925722	0.000444112605624288	0.0939482249022053
3.03091217260221	3.97063773346895	0.000444112605624288	0.0939482249022053
-2.76354117400436	4.94820340382264	0.000453700709086135	0.0957285049106675
-2.58788880785817	5.85843541114849	0.000458055939325814	0.0963047301408804
3.22605932204953	3.39483142242721	0.000458790521398597	0.0963047301408804
2.99120723987662	3.9458612773143	0.000467856753045244	0.0979560081279727
2.73310760136805	4.84733254761221	0.00047202438674032	0.0985758345250148
3.7401164726709	3.83564361097764	0.000481146880057384	0.0999695890358414
3.7401164726709	3.6063140197091	0.000481146880057384	0.0999695890358414
4.64194792056868	2.79926261791309	0.000488130947575076	0.100146564131263
4.64194792056868	2.23320136132517	0.000488130947575076	0.100146564131263
